"Dataset","GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display","Numeric","Low","High","Comments"
"CYCU","WHS7_104","PUBLISHED","2003","EUR","ROU","123.8","123.78",,,
"CYCU","WHS7_104","PUBLISHED","1996","WPR","MNG","17.6","17.62",,,
"CYCU","WHS7_108","PUBLISHED","2001","EMR","YEM","51.4","51.43",,,
"CYCU","WHS7_108","PUBLISHED","2005","AFR","ZMB","44.5","44.45",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","ETH","1.8","1.8",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","RWA","12.8","12.83",,,
"CYCU","WHS7_156","PUBLISHED","2006","SEAR","MDV","287.0","287.01",,,
"CYCU","WHS7_156","PUBLISHED","2000","EMR","IRN","231.0","231",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","SWE","2687.5","2687.45",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","GBR","2915.0","2915.03",,,
"CYCU","WHS7_105","PUBLISHED","1995","WPR","NIU","249.5","249.51",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","ETH","20.0","19.98",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","MDG","39.2","39.18",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","ZMB","17.0","17.02",,,
"CYCU","WHS7_105","PUBLISHED","2000","AMR","SLV","370.9","370.94",,,
"CYCU","WHS7_108","PUBLISHED","1997","EMR","IRQ","0.1","0.12",,,
"CYCU","WHS7_104","PUBLISHED","2006","EMR","QAT","1366.7","1366.69",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","KHM","48.8","48.84",,,
"CYCU","WHS7_108","PUBLISHED","2005","EUR","SMR","2703.7","2703.71",,,
"CYCU","WHS7_108","PUBLISHED","1996","EUR","ISL","1686.3","1686.33",,,
"CYCU","WHS7_104","PUBLISHED","2009","EUR","SWE","3551.2","3551.15",,,
"CYCU","WHS7_108","PUBLISHED","2007","WPR","JPN","2207.4","2207.37",,,
"CYCU","WHS7_108","PUBLISHED","2008","AFR","MUS","221.1","221.11",,,
"CYCU","WHS7_108","PUBLISHED","1996","AFR","COM","24.0","24.02",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","ETH","13.8","13.75",,,
"CYCU","WHS7_156","PUBLISHED","1997","AFR","MDG","11.7","11.72",,,
"CYCU","WHS7_156","PUBLISHED","2012","SEAR","BTN","90.5","90.49",,,
"CYCU","WHS7_105","PUBLISHED","2006","SEAR","NPL","61.0","60.97",,,
"CYCU","WHS7_156","PUBLISHED","2008","EUR","MDA","193.4","193.42",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","GMB","7.7","7.68",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","ITA","1612.2","1612.23",,,
"CYCU","WHS7_108","PUBLISHED","2009","EMR","LBY","401.2","401.19",,,
"CYCU","WHS7_105","PUBLISHED","2012","EMR","MAR","340.4","340.38",,,
"CYCU","WHS7_104","PUBLISHED","2007","AFR","GNB","6.4","6.39",,,
"CYCU","WHS7_105","PUBLISHED","2006","WPR","BRN","1122.8","1122.75",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","KHM","26.4","26.39",,,
"CYCU","WHS7_108","PUBLISHED","2004","WPR","FJI","120.5","120.5",,,
"CYCU","WHS7_108","PUBLISHED","2003","SEAR","MMR","2.5","2.47",,,
"CYCU","WHS7_156","PUBLISHED","2004","EUR","PRT","1778.6","1778.59",,,
"CYCU","WHS7_105","PUBLISHED","2000","EMR","OMN","656.8","656.79",,,
"CYCU","WHS7_108","PUBLISHED","2007","AFR","SWZ","234.3","234.27",,,
"CYCU","WHS7_105","PUBLISHED","2007","AFR","LSO","125.3","125.27",,,
"CYCU","WHS7_156","PUBLISHED","2010","AMR","VEN","639.3","639.27",,,
"CYCU","WHS7_104","PUBLISHED","2000","EMR","BHR","320.4","320.4",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","BGR","94.3","94.32",,,
"CYCU","WHS7_105","PUBLISHED","1996","WPR","MHL","392.3","392.3",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","ZAF","268.0","267.98",,,
"CYCU","WHS7_108","PUBLISHED","1997","AMR","BLZ","90.5","90.46",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","BEN","8.0","8.04",,,
"CYCU","WHS7_105","PUBLISHED","2006","AFR","KEN","64.6","64.62",,,
"CYCU","WHS7_105","PUBLISHED","2005","AFR","MOZ","45.5","45.46",,,
"CYCU","WHS7_105","PUBLISHED","2011","AFR","UGA","122.5","122.53",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","HTI","61.1","61.14",,,
"CYCU","WHS7_104","PUBLISHED","2009","EMR","JOR","258.0","258.03",,,
"CYCU","WHS7_104","PUBLISHED","2009","AMR","URY","504.9","504.9",,,
"CYCU","WHS7_105","PUBLISHED","1999","EUR","AND","1831.8","1831.78",,,
"CYCU","WHS7_105","PUBLISHED","2000","EUR","GRC","1452.6","1452.63",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","UKR","202.9","202.89",,,
"CYCU","WHS7_105","PUBLISHED","1997","EUR","SVN","1149.6","1149.64",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","CHE","1962.8","1962.75",,,
"CYCU","WHS7_156","PUBLISHED","2011","AFR","GNB","35.4","35.41",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","CUB","413.7","413.74",,,
"CYCU","WHS7_156","PUBLISHED","2012","EMR","BHR","894.8","894.78",,,
"CYCU","WHS7_104","PUBLISHED","2003","EUR","MNE","185.6","185.55",,,
"CYCU","WHS7_105","PUBLISHED","2000","EMR","MAR","109.6","109.6",,,
"CYCU","WHS7_108","PUBLISHED","2003","WPR","NIU","1564.6","1564.61",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","PRY","549.9","549.88",,,
"CYCU","WHS7_105","PUBLISHED","1998","AMR","TTO","406.1","406.07",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","AND","2172.4","2172.38",,,
"CYCU","WHS7_156","PUBLISHED","2010","EUR","BIH","427.5","427.46",,,
"CYCU","WHS7_156","PUBLISHED","2002","EUR","HRV","374.7","374.7",,,
"CYCU","WHS7_104","PUBLISHED","2004","AMR","ECU","48.3","48.28",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","MUS","238.7","238.68",,,
"CYCU","WHS7_108","PUBLISHED","2003","EUR","ESP","1425.7","1425.66",,,
"CYCU","WHS7_105","PUBLISHED","1998","EUR","MKD","545.0","545.02",,,
"CYCU","WHS7_105","PUBLISHED","2008","EMR","SAU","732.4","732.39",,,
"CYCU","WHS7_104","PUBLISHED","2004","WPR","TUV","370.6","370.55",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","CIV","8.8","8.79",,,
"CYCU","WHS7_108","PUBLISHED","2009","AFR","RWA","58.9","58.89",,,
"CYCU","WHS7_105","PUBLISHED","2010","AFR","GMB","92.1","92.12",,,
"CYCU","WHS7_156","PUBLISHED","2003","AMR","BOL","49.9","49.93",,,
"CYCU","WHS7_105","PUBLISHED","2011","EUR","MLT","2444.3","2444.25",,,
"CYCU","WHS7_108","PUBLISHED","2010","EMR","EGY","115.1","115.09",,,
"CYCU","WHS7_104","PUBLISHED","2008","EMR","SDN","39.0","38.98",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","VCT","491.2","491.16",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","ALB","25.2","25.24",,,
"CYCU","WHS7_105","PUBLISHED","2004","AFR","CPV","120.7","120.66",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","KGZ","19.5","19.52",,,
"CYCU","WHS7_105","PUBLISHED","2001","EUR","GBR","2016.4","2016.42",,,
"CYCU","WHS7_108","PUBLISHED","2010","EMR","SAU","603.3","603.31",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","SLE","5.1","5.14",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","FRA","1673.4","1673.44",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","ALB","106.6","106.61",,,
"CYCU","WHS7_156","PUBLISHED","2003","WPR","KIR","102.7","102.68",,,
"CYCU","WHS7_104","PUBLISHED","2009","WPR","FSM","324.3","324.29",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","SYC","367.8","367.79",,,
"CYCU","WHS7_108","PUBLISHED","1997","EUR","HRV","476.3","476.31",,,
"CYCU","WHS7_105","PUBLISHED","1995","EUR","MDA","115.1","115.11",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","ESP","775.5","775.53",,,
"CYCU","WHS7_156","PUBLISHED","2008","WPR","TON","206.7","206.74",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","BRB","1449.7","1449.73",,,
"CYCU","WHS7_104","PUBLISHED","1998","AMR","CRI","210.8","210.76",,,
"CYCU","WHS7_156","PUBLISHED","2001","AFR","TCD","12.0","11.95",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","CUB","157.5","157.49",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","BIH","538.3","538.3",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","IRL","2390.0","2389.98",,,
"CYCU","WHS7_105","PUBLISHED","1996","EMR","BHR","851.3","851.33",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","ETH","10.8","10.77",,,
"CYCU","WHS7_156","PUBLISHED","2005","AMR","ARG","394.8","394.84",,,
"CYCU","WHS7_104","PUBLISHED","2002","AMR","BLZ","91.0","91",,,
"CYCU","WHS7_104","PUBLISHED","1998","EMR","JOR","90.6","90.57",,,
"CYCU","WHS7_156","PUBLISHED","2010","SEAR","THA","182.9","182.94",,,
"CYCU","WHS7_108","PUBLISHED","2001","EUR","NOR","2727.2","2727.23",,,
"CYCU","WHS7_104","PUBLISHED","1996","EMR","OMN","199.6","199.63",,,
"CYCU","WHS7_105","PUBLISHED","2007","WPR","KHM","84.9","84.89",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","DZA","44.2","44.2",,,
"CYCU","WHS7_108","PUBLISHED","2001","AMR","LCA","253.9","253.85",,,
"CYCU","WHS7_156","PUBLISHED","1999","EMR","TUN","133.0","132.95",,,
"CYCU","WHS7_108","PUBLISHED","2010","WPR","SLB","187.4","187.44",,,
"CYCU","WHS7_105","PUBLISHED","2011","AMR","TTO","1370.3","1370.33",,,
"CYCU","WHS7_108","PUBLISHED","2001","EMR","QAT","1305.6","1305.61",,,
"CYCU","WHS7_104","PUBLISHED","2011","AFR","BEN","17.6","17.58",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","NGA","20.1","20.07",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","MDG","34.0","33.98",,,
"CYCU","WHS7_104","PUBLISHED","2007","AMR","BRB","618.7","618.72",,,
"CYCU","WHS7_156","PUBLISHED","2009","AMR","DMA","342.2","342.17",,,
"CYCU","WHS7_104","PUBLISHED","2007","EUR","GRC","1597.8","1597.8",,,
"CYCU","WHS7_105","PUBLISHED","2000","EUR","SMR","2469.5","2469.48",,,
"CYCU","WHS7_156","PUBLISHED","1995","EUR","MKD","200.1","200.13",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","ARG","483.0","483.02",,,
"CYCU","WHS7_156","PUBLISHED","2004","SEAR","BTN","48.9","48.86",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","NOR","3698.2","3698.23",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","VUT","124.6","124.6",,,
"CYCU","WHS7_156","PUBLISHED","2008","EMR","IRQ","142.2","142.19",,,
"CYCU","WHS7_156","PUBLISHED","2010","AFR","BWA","393.9","393.88",,,
"CYCU","WHS7_104","PUBLISHED","2012","AMR","PRY","164.8","164.77",,,
"CYCU","WHS7_104","PUBLISHED","1995","SEAR","LKA","11.5","11.45",,,
"CYCU","WHS7_156","PUBLISHED","2002","EUR","UZB","20.7","20.72",,,
"CYCU","WHS7_104","PUBLISHED","2007","EUR","NLD","4029.1","4029.13",,,
"CYCU","WHS7_108","PUBLISHED","1995","EUR","TJK","10.8","10.84",,,
"CYCU","WHS7_108","PUBLISHED","2003","EMR","KWT","850.9","850.87",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","AGO","88.4","88.43",,,
"CYCU","WHS7_156","PUBLISHED","2005","AFR","BDI","14.5","14.49",,,
"CYCU","WHS7_104","PUBLISHED","1995","AFR","CMR","5.9","5.86",,,
"CYCU","WHS7_104","PUBLISHED","2003","EMR","KWT","586.3","586.25",,,
"CYCU","WHS7_108","PUBLISHED","2011","WPR","MNG","143.6","143.58",,,
"CYCU","WHS7_156","PUBLISHED","2009","EUR","MKD","306.3","306.31",,,
"CYCU","WHS7_105","PUBLISHED","2007","WPR","SGP","1824.8","1824.75",,,
"CYCU","WHS7_156","PUBLISHED","1998","WPR","AUS","1587.2","1587.24",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","ARM","97.3","97.34",,,
"CYCU","WHS7_156","PUBLISHED","2003","EUR","ARM","51.4","51.44",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","DEU","3582.1","3582.13",,,
"CYCU","WHS7_108","PUBLISHED","2003","EUR","LTU","595.8","595.82",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","KEN","47.7","47.67",,,
"CYCU","WHS7_104","PUBLISHED","1995","AMR","ATG","234.1","234.09",,,
"CYCU","WHS7_156","PUBLISHED","2001","AMR","JAM","178.3","178.28",,,
"CYCU","WHS7_105","PUBLISHED","2001","AMR","MEX","551.9","551.88",,,
"CYCU","WHS7_104","PUBLISHED","2005","SEAR","IDN","10.2","10.23",,,
"CYCU","WHS7_156","PUBLISHED","1996","SEAR","MMR","2.4","2.35",,,
"CYCU","WHS7_108","PUBLISHED","1995","EMR","TUN","128.2","128.24",,,
"CYCU","WHS7_108","PUBLISHED","2009","WPR","PHL","53.6","53.58",,,
"CYCU","WHS7_104","PUBLISHED","1999","EMR","SYR","22.5","22.54",,,
"CYCU","WHS7_104","PUBLISHED","2002","WPR","FJI","64.5","64.45",,,
"CYCU","WHS7_105","PUBLISHED","1999","WPR","KOR","666.6","666.58",,,
"CYCU","WHS7_156","PUBLISHED","2000","AFR","ETH","5.3","5.28",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","LUX","2622.5","2622.48",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","MLI","23.5","23.52",,,
"CYCU","WHS7_104","PUBLISHED","2002","EMR","AFG","1.0","0.96",,,
"CYCU","WHS7_105","PUBLISHED","2002","AMR","TTO","728.6","728.6",,,
"CYCU","WHS7_156","PUBLISHED","2012","AMR","URY","1318.4","1318.44",,,
"CYCU","WHS7_156","PUBLISHED","2004","EUR","IRL","3486.6","3486.61",,,
"CYCU","WHS7_105","PUBLISHED","2010","EUR","SVN","2366.4","2366.39",,,
"CYCU","WHS7_156","PUBLISHED","2012","AFR","GIN","32.0","32.01",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","MRT","27.0","27.03",,,
"CYCU","WHS7_104","PUBLISHED","2011","EMR","SAU","485.6","485.6",,,
"CYCU","WHS7_104","PUBLISHED","2012","EMR","YEM","19.4","19.41",,,
"CYCU","WHS7_104","PUBLISHED","2000","WPR","PLW","531.7","531.72",,,
"CYCU","WHS7_104","PUBLISHED","2001","SEAR","TLS","11.7","11.74",,,
"CYCU","WHS7_104","PUBLISHED","1995","EUR","BGR","60.4","60.36",,,
"CYCU","WHS7_156","PUBLISHED","1998","EUR","CZE","398.0","397.97",,,
"CYCU","WHS7_104","PUBLISHED","1996","AFR","RWA","4.4","4.37",,,
"CYCU","WHS7_105","PUBLISHED","1999","AMR","VCT","260.8","260.83",,,
"CYCU","WHS7_105","PUBLISHED","1999","EUR","HRV","731.8","731.76",,,
"CYCU","WHS7_108","PUBLISHED","2002","AFR","MLI","18.6","18.62",,,
"CYCU","WHS7_156","PUBLISHED","1999","AFR","COG","23.7","23.7",,,
"CYCU","WHS7_104","PUBLISHED","2012","AFR","RWA","37.9","37.87",,,
"CYCU","WHS7_105","PUBLISHED","2000","AMR","BRB","791.9","791.94",,,
"CYCU","WHS7_104","PUBLISHED","2008","WPR","CHN","77.4","77.38",,,
"CYCU","WHS7_104","PUBLISHED","1999","WPR","FJI","60.4","60.35",,,
"CYCU","WHS7_105","PUBLISHED","2012","WPR","NZL","3291.8","3291.75",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","GMB","61.2","61.17",,,
"CYCU","WHS7_104","PUBLISHED","2004","AFR","TGO","6.0","6.04",,,
"CYCU","WHS7_104","PUBLISHED","2004","AMR","NIC","36.5","36.45",,,
"CYCU","WHS7_156","PUBLISHED","2000","EUR","LVA","196.8","196.75",,,
"CYCU","WHS7_108","PUBLISHED","2011","WPR","NRU","207.8","207.83",,,
"CYCU","WHS7_104","PUBLISHED","2005","WPR","NRU","309.6","309.62",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","CAN","4320.7","4320.68",,,
"CYCU","WHS7_108","PUBLISHED","1997","SEAR","IDN","17.0","16.97",,,
"CYCU","WHS7_108","PUBLISHED","2002","EUR","ISR","1195.8","1195.84",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","GEO","10.3","10.29",,,
"CYCU","WHS7_104","PUBLISHED","1997","EMR","MAR","13.8","13.84",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","DZA","154.0","153.95",,,
"CYCU","WHS7_104","PUBLISHED","1998","AMR","BHS","468.9","468.92",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","GRD","435.4","435.4",,,
"CYCU","WHS7_104","PUBLISHED","1999","WPR","KIR","73.3","73.25",,,
"CYCU","WHS7_105","PUBLISHED","2011","WPR","FSM","505.6","505.6",,,
"CYCU","WHS7_156","PUBLISHED","1998","WPR","PNG","28.1","28.08",,,
"CYCU","WHS7_108","PUBLISHED","2000","SEAR","TLS","65.3","65.33",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","GEO","40.2","40.22",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","MDA","11.4","11.42",,,
"CYCU","WHS7_156","PUBLISHED","2000","WPR","JPN","2834.2","2834.21",,,
"CYCU","WHS7_108","PUBLISHED","2006","AMR","BRA","319.6","319.56",,,
"CYCU","WHS7_104","PUBLISHED","2007","AMR","BHS","773.8","773.77",,,
"CYCU","WHS7_156","PUBLISHED","2003","EUR","HRV","495.4","495.38",,,
"CYCU","WHS7_105","PUBLISHED","2009","AFR","COM","44.4","44.4",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","GHA","42.6","42.58",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","BGR","288.5","288.47",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","DNK","5334.1","5334.14",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","AND","2293.1","2293.12",,,
"CYCU","WHS7_156","PUBLISHED","2011","SEAR","IND","61.8","61.78",,,
"CYCU","WHS7_105","PUBLISHED","2012","SEAR","IND","156.9","156.85",,,
"CYCU","WHS7_108","PUBLISHED","2006","EUR","CZE","1350.8","1350.78",,,
"CYCU","WHS7_105","PUBLISHED","2001","AFR","DZA","204.7","204.7",,,
"CYCU","WHS7_104","PUBLISHED","1999","AFR","GHA","10.9","10.88",,,
"CYCU","WHS7_108","PUBLISHED","1995","SEAR","THA","76.9","76.86",,,
"CYCU","WHS7_104","PUBLISHED","2002","EUR","AZE","6.0","5.96",,,
"CYCU","WHS7_104","PUBLISHED","2002","WPR","BRN","433.1","433.07",,,
"CYCU","WHS7_156","PUBLISHED","2011","WPR","JPN","4640.7","4640.68",,,
"CYCU","WHS7_105","PUBLISHED","2000","AFR","COD","11.6","11.64",,,
"CYCU","WHS7_105","PUBLISHED","2002","AFR","ETH","23.6","23.62",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","UKR","298.3","298.3",,,
"CYCU","WHS7_105","PUBLISHED","2008","EUR","SVN","2437.5","2437.49",,,
"CYCU","WHS7_156","PUBLISHED","2000","WPR","KHM","18.9","18.94",,,
"CYCU","WHS7_108","PUBLISHED","2000","AFR","NER","7.5","7.47",,,
"CYCU","WHS7_108","PUBLISHED","1996","AFR","UGA","10.0","10.03",,,
"CYCU","WHS7_105","PUBLISHED","2007","AMR","URY","902.6","902.59",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","ISL","3404.3","3404.27",,,
"CYCU","WHS7_104","PUBLISHED","1998","EUR","SVN","646.2","646.18",,,
"CYCU","WHS7_104","PUBLISHED","2006","EUR","CHE","3336.2","3336.23",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","UZB","56.0","56.04",,,
"CYCU","WHS7_104","PUBLISHED","2003","WPR","CHN","22.0","21.99",,,
"CYCU","WHS7_156","PUBLISHED","2008","WPR","MYS","288.2","288.19",,,
"CYCU","WHS7_156","PUBLISHED","2002","WPR","NRU","362.6","362.57",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","SLE","7.9","7.92",,,
"CYCU","WHS7_104","PUBLISHED","2002","AFR","LSO","13.4","13.35",,,
"CYCU","WHS7_156","PUBLISHED","2003","AFR","LBR","4.5","4.5",,,
"CYCU","WHS7_108","PUBLISHED","2005","AMR","BHS","824.3","824.35",,,
"CYCU","WHS7_104","PUBLISHED","2010","AMR","SLV","147.8","147.77",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","PRT","1193.2","1193.17",,,
"CYCU","WHS7_108","PUBLISHED","1998","WPR","COK","204.2","204.24",,,
"CYCU","WHS7_156","PUBLISHED","1996","AMR","ARG","619.5","619.54",,,
"CYCU","WHS7_105","PUBLISHED","2010","AMR","GTM","327.8","327.77",,,
"CYCU","WHS7_156","PUBLISHED","2006","AMR","MEX","515.0","515.03",,,
"CYCU","WHS7_156","PUBLISHED","1999","EMR","JOR","162.3","162.27",,,
"CYCU","WHS7_105","PUBLISHED","2005","EUR","MLT","1964.8","1964.83",,,
"CYCU","WHS7_104","PUBLISHED","2005","EUR","MCO","4374.2","4374.19",,,
"CYCU","WHS7_108","PUBLISHED","2010","EUR","GBR","2857.3","2857.27",,,
"CYCU","WHS7_104","PUBLISHED","2004","EUR","SMR","2907.6","2907.63",,,
"CYCU","WHS7_156","PUBLISHED","2001","EMR","PAK","13.0","13.02",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","GRC","2304.0","2304.03",,,
"CYCU","WHS7_108","PUBLISHED","2006","AFR","AGO","122.5","122.49",,,
"CYCU","WHS7_104","PUBLISHED","2009","AFR","GIN","7.6","7.6",,,
"CYCU","WHS7_156","PUBLISHED","2001","WPR","WSM","78.6","78.61",,,
"CYCU","WHS7_156","PUBLISHED","2008","AMR","CHL","732.0","731.99",,,
"CYCU","WHS7_104","PUBLISHED","2002","SEAR","THA","46.7","46.74",,,
"CYCU","WHS7_156","PUBLISHED","2011","EUR","ROU","479.7","479.65",,,
"CYCU","WHS7_108","PUBLISHED","1998","AFR","KEN","22.4","22.4",,,
"CYCU","WHS7_108","PUBLISHED","2004","AFR","CPV","91.3","91.28",,,
"CYCU","WHS7_156","PUBLISHED","2005","SEAR","IND","31.6","31.57",,,
"CYCU","WHS7_105","PUBLISHED","2006","EUR","ESP","2565.7","2565.74",,,
"CYCU","WHS7_156","PUBLISHED","1997","EUR","UKR","68.2","68.17",,,
"CYCU","WHS7_104","PUBLISHED","2004","AFR","TCD","8.3","8.28",,,
"CYCU","WHS7_105","PUBLISHED","1998","AFR","LSO","66.0","65.95",,,
"CYCU","WHS7_104","PUBLISHED","2000","EUR","SWE","1937.5","1937.49",,,
"CYCU","WHS7_105","PUBLISHED","2003","EUR","UZB","86.6","86.57",,,
"CYCU","WHS7_105","PUBLISHED","1995","WPR","PHL","70.6","70.57",,,
"CYCU","WHS7_108","PUBLISHED","1998","AMR","KNA","334.1","334.06",,,
"CYCU","WHS7_156","PUBLISHED","1999","SEAR","MDV","144.7","144.65",,,
"CYCU","WHS7_105","PUBLISHED","1999","SEAR","MMR","22.6","22.57",,,
"CYCU","WHS7_104","PUBLISHED","2011","EUR","FRA","3813.2","3813.2",,,
"CYCU","WHS7_104","PUBLISHED","2006","EUR","ISR","960.2","960.19",,,
"CYCU","WHS7_108","PUBLISHED","2004","EUR","DEU","2431.2","2431.16",,,
"CYCU","WHS7_108","PUBLISHED","1998","EUR","NLD","1318.1","1318.1",,,
"CYCU","WHS7_105","PUBLISHED","1995","EUR","SRB","259.9","259.86",,,
"CYCU","WHS7_156","PUBLISHED","1999","WPR","FSM","154.7","154.7",,,
"CYCU","WHS7_104","PUBLISHED","2000","AFR","NER","2.3","2.31",,,
"CYCU","WHS7_156","PUBLISHED","2000","AMR","HTI","25.9","25.88",,,
"CYCU","WHS7_108","PUBLISHED","2004","AMR","DMA","268.4","268.39",,,
"CYCU","WHS7_104","PUBLISHED","2010","EUR","CYP","870.7","870.65",,,
"CYCU","WHS7_104","PUBLISHED","2006","EUR","DEU","2862.0","2861.98",,,
"CYCU","WHS7_105","PUBLISHED","1997","AFR","COG","81.8","81.81",,,
"CYCU","WHS7_105","PUBLISHED","2010","AFR","RWA","126.5","126.51",,,
"CYCU","WHS7_104","PUBLISHED","2010","AFR","TZA","14.4","14.35",,,
"CYCU","WHS7_105","PUBLISHED","2003","WPR","FJI","129.5","129.51",,,
"CYCU","WHS7_108","PUBLISHED","2007","EUR","ALB","189.0","189.01",,,
"CYCU","WHS7_105","PUBLISHED","1996","AFR","GNB","98.0","97.97",,,
"CYCU","WHS7_105","PUBLISHED","1999","AFR","RWA","24.7","24.74",,,
"CYCU","WHS7_104","PUBLISHED","1997","AFR","SEN","6.6","6.55",,,
"CYCU","WHS7_104","PUBLISHED","1995","WPR","NZL","917.5","917.53",,,
"CYCU","WHS7_104","PUBLISHED","2012","WPR","TON","199.8","199.79",,,
"CYCU","WHS7_156","PUBLISHED","1996","AFR","SYC","351.3","351.3",,,
"CYCU","WHS7_105","PUBLISHED","2008","AFR","ZMB","91.7","91.72",,,
"CYCU","WHS7_108","PUBLISHED","1999","AMR","USA","1916.4","1916.39",,,
"CYCU","WHS7_104","PUBLISHED","1996","EUR","AUT","2057.3","2057.34",,,
"CYCU","WHS7_104","PUBLISHED","2001","AFR","ZMB","12.2","12.15",,,
"CYCU","WHS7_156","PUBLISHED","2011","AMR","PER","282.9","282.86",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","KGZ","6.0","6.03",,,
"CYCU","WHS7_108","PUBLISHED","2004","EMR","EGY","85.8","85.81",,,
"CYCU","WHS7_108","PUBLISHED","1995","WPR","PHL","28.0","28.04",,,
"CYCU","WHS7_156","PUBLISHED","1999","WPR","LAO","10.2","10.22",,,
"CYCU","WHS7_105","PUBLISHED","1996","SEAR","LKA","72.5","72.46",,,
"CYCU","WHS7_105","PUBLISHED","2009","EUR","ITA","3037.0","3036.97",,,
"CYCU","WHS7_108","PUBLISHED","2010","WPR","TON","183.8","183.77",,,
"CYCU","WHS7_104","PUBLISHED","2012","EUR","KGZ","50.6","50.64",,,
"CYCU","WHS7_108","PUBLISHED","2001","EMR","PAK","10.0","10.03",,,
"CYCU","WHS7_108","PUBLISHED","2001","AFR","SYC","675.4","675.43",,,
"CYCU","WHS7_156","PUBLISHED","1998","AMR","CAN","1851.0","1850.99",,,
"CYCU","WHS7_105","PUBLISHED","2009","AMR","CUB","478.4","478.35",,,
"CYCU","WHS7_108","PUBLISHED","1999","SEAR","BTN","120.0","120.04",,,
"CYCU","WHS7_104","PUBLISHED","2001","EUR","MNE","112.9","112.92",,,
"CYCU","WHS7_108","PUBLISHED","1999","WPR","MHL","228.5","228.52",,,
